display_name,yahoo_symbol,exchange,type,company_name
MOMIDMTM,MOMIDMTM.NS,NSE,equity,
MOMNC,MOMNC.NS,NSE,equity,
MOMOMENTUM,MOMOMENTUM.NS,NSE,equity,
MON100,MON100.NS,NSE,equity,
MON50EQUAL,MON50EQUAL.NS,NSE,equity,
MONARCH,MONARCH.NS,NSE,equity,Monarch Networth Capital Limited
MONEXT50,MONEXT50.NS,NSE,equity,
MONEYBOXX,MONEYBOXX.NS,NSE,equity,Moneyboxx Finance Limited
MONIFTY100,MONIFTY100.NS,NSE,equity,
MONIFTY500,MONIFTY500.NS,NSE,equity,
MONQ50,MONQ50.NS,NSE,equity,
MONTECARLO,MONTECARLO.NS,NSE,equity,Monte Carlo Fashions Limited
MOPSE,MOPSE.NS,NSE,equity,
MOQUALITY,MOQUALITY.NS,NSE,equity,
MORARJEE,MORARJEE.NS,NSE,equity,Morarjee Textiles Limited
MOREALTY,MOREALTY.NS,NSE,equity,
MOREPENLAB,MOREPENLAB.NS,NSE,equity,Morepen Laboratories Limited
MOSCHIP,MOSCHIP.NS,NSE,equity,Moschip Technologies Limited
MOSERVICE,MOSERVICE.NS,NSE,equity,
MOSILVER,MOSILVER.NS,NSE,equity,
MOSMALL250,MOSMALL250.NS,NSE,equity,
MOTHERSON,MOTHERSON.NS,NSE,equity,Samvardhana Motherson International Limited
MOTILALOFS,MOTILALOFS.NS,NSE,equity,Motilal Oswal Financial Services Limited
MOTISONS,MOTISONS.NS,NSE,equity,Motisons Jewellers Limited
MOTOGENFIN,MOTOGENFIN.NS,NSE,equity,The Motor & General Finance Limited
MOTOUR,MOTOUR.NS,NSE,equity,
MOVALUE,MOVALUE.NS,NSE,equity,
MPHASIS,MPHASIS.NS,NSE,equity,MphasiS Limited
MPSLTD,MPSLTD.NS,NSE,equity,MPS Limited
MRF,MRF.NS,NSE,equity,MRF Limited
MRO-TEK,MRO-TEK.NS,NSE,equity,
MRPL,MRPL.NS,NSE,equity,Mangalore Refinery and Petrochemicals Limited
MSCIADD,MSCIADD.NS,NSE,equity,
MSCIINDIA,MSCIINDIA.NS,NSE,equity,
MSPL,MSPL.NS,NSE,equity,MSP Steel & Power Limited
MSTCLTD,MSTCLTD.NS,NSE,equity,Mstc Limited
MSUMI,MSUMI.NS,NSE,equity,Motherson Sumi Wiring India Limited
MTARTECH,MTARTECH.NS,NSE,equity,Mtar Technologies Limited
MTNL,MTNL.NS,NSE,equity,Mahanagar Telephone Nigam Limited
MUFIN,MUFIN.NS,NSE,equity,Mufin Green Finance Limited
MUFTI,MUFTI.NS,NSE,equity,Credo Brands Marketing Limited
MUKANDLTD,MUKANDLTD.NS,NSE,equity,Mukand Limited
MUKKA,MUKKA.NS,NSE,equity,Mukka Proteins Limited
MUKTAARTS,MUKTAARTS.NS,NSE,equity,Mukta Arts Limited
MULTICAP,MULTICAP.NS,NSE,equity,
MUNJALAU,MUNJALAU.NS,NSE,equity,Munjal Auto Industries Limited
MUNJALSHOW,MUNJALSHOW.NS,NSE,equity,Munjal Showa Limited
MURUDCERA,MURUDCERA.NS,NSE,equity,Murudeshwar Ceramics Limited
MUTHOOTCAP,MUTHOOTCAP.NS,NSE,equity,Muthoot Capital Services Limited
MUTHOOTFIN,MUTHOOTFIN.NS,NSE,equity,Muthoot Finance Limited
MUTHOOTMF,MUTHOOTMF.NS,NSE,equity,Muthoot Microfin Limited
MVGJL,MVGJL.NS,NSE,equity,Manoj Vaibhav Gems N Jewellers Limited
MWL,MWL.NS,NSE,equity,Mangalam Worldwide Limited
NACLIND,NACLIND.NS,NSE,equity,NACL Industries Limited
NAGAFERT,NAGAFERT.NS,NSE,equity,Nagarjuna Fertilizers and Chemicals Limited
NAGREEKCAP,NAGREEKCAP.NS,NSE,equity,Nagreeka Capital & Infrastructure Limited
NAGREEKEXP,NAGREEKEXP.NS,NSE,equity,Nagreeka Exports Limited
NAHARCAP,NAHARCAP.NS,NSE,equity,Nahar Capital and Financial Services Limited
NAHARINDUS,NAHARINDUS.NS,NSE,equity,Nahar Industrial Enterprises Limited
NAHARPOLY,NAHARPOLY.NS,NSE,equity,Nahar Poly Films Limited
NAHARSPING,NAHARSPING.NS,NSE,equity,Nahar Spinning Mills Limited
NAM-INDIA,NAM-INDIA.NS,NSE,equity,Nippon Life India Asset Management Limited
NARMADA,NARMADA.NS,NSE,equity,Narmada Agrobase Limited
NATCAPSUQ,NATCAPSUQ.NS,NSE,equity,Natural Capsules Limited
NATCOPHARM,NATCOPHARM.NS,NSE,equity,Natco Pharma Limited
NATHBIOGEN,NATHBIOGEN.NS,NSE,equity,Nath Bio-Genes (India) Limited
NATIONALUM,NATIONALUM.NS,NSE,equity,National Aluminium Company Limited
NAUKRI,NAUKRI.NS,NSE,equity,Info Edge (India) Limited
NAVA,NAVA.NS,NSE,equity,NAVA LIMITED
NAVINFLUOR,NAVINFLUOR.NS,NSE,equity,Navin Fluorine International Limited
NAVINIFTY,NAVINIFTY.NS,NSE,equity,
NAVKARCORP,NAVKARCORP.NS,NSE,equity,Navkar Corporation Limited
NAVKARURB,NAVKARURB.NS,NSE,equity,Navkar Urbanstructure Limited
NAVNETEDUL,NAVNETEDUL.NS,NSE,equity,Navneet Education Limited
NAZARA,NAZARA.NS,NSE,equity,Nazara Technologies Limited
NBCC,NBCC.NS,NSE,equity,NBCC (India) Limited
NBIFIN,NBIFIN.NS,NSE,equity,N. B. I. Industrial Finance Company Limited
NCC,NCC.NS,NSE,equity,NCC Limited
NCLIND,NCLIND.NS,NSE,equity,NCL Industries Limited
NDGL,NDGL.NS,NSE,equity,Naga Dhunseri Group Limited
NDL,NDL.NS,NSE,equity,Nandan Denim Limited
NDLVENTURE,NDLVENTURE.NS,NSE,equity,NDL Ventures Limited
NDRAUTO,NDRAUTO.NS,NSE,equity,Ndr Auto Components Limited
NDTV,NDTV.NS,NSE,equity,New Delhi Television Limited
NECCLTD,NECCLTD.NS,NSE,equity,North Eastern Carrying Corporation Limited
NECLIFE,NECLIFE.NS,NSE,equity,Nectar Lifesciences Limited
NELCAST,NELCAST.NS,NSE,equity,Nelcast Limited
NELCO,NELCO.NS,NSE,equity,NELCO Limited
NEOGEN,NEOGEN.NS,NSE,equity,Neogen Chemicals Limited
NEPHROPLUS,NEPHROPLUS.NS,NSE,equity,Nephrocare Health Services Limited
NESCO,NESCO.NS,NSE,equity,Nesco Limited
NESTLEIND,NESTLEIND.NS,NSE,equity,Nestle India Limited
NETF,NETF.NS,NSE,equity,
NETWEB,NETWEB.NS,NSE,equity,Netweb Technologies India Limited
NETWORK18,NETWORK18.NS,NSE,equity,Network18 Media & Investments Limited
NEULANDLAB,NEULANDLAB.NS,NSE,equity,Neuland Laboratories Limited
NEWGEN,NEWGEN.NS,NSE,equity,Newgen Software Technologies Limited
NEXT30ADD,NEXT30ADD.NS,NSE,equity,
NEXT50,NEXT50.NS,NSE,equity,
NEXT50ADD,NEXT50ADD.NS,NSE,equity,
NEXT50BETA,NEXT50BETA.NS,NSE,equity,
NEXT50ETF,NEXT50ETF.NS,NSE,equity,
NEXT50IETF,NEXT50IETF.NS,NSE,equity,
NEXTMEDIA,NEXTMEDIA.NS,NSE,equity,Next Mediaworks Limited
NFL,NFL.NS,NSE,equity,National Fertilizers Limited
NGIL,NGIL.NS,NSE,equity,Nakoda Group of Industries Limited
NGLFINE,NGLFINE.NS,NSE,equity,NGL Fine-Chem Limited
NH,NH.NS,NSE,equity,Narayana Hrudayalaya Ltd.
NHPC,NHPC.NS,NSE,equity,NHPC Limited
NIACL,NIACL.NS,NSE,equity,The New India Assurance Company Limited
NIBE,NIBE.NS,NSE,equity,NIBE Limited
NIBL,NIBL.NS,NSE,equity,NRB Industrial Bearings Limited
NIF100BEES,NIF100BEES.NS,NSE,equity,
NIF100IETF,NIF100IETF.NS,NSE,equity,
NIF10GETF,NIF10GETF.NS,NSE,equity,
NIF5GETF,NIF5GETF.NS,NSE,equity,
NIFITETF,NIFITETF.NS,NSE,equity,
NIFMID150,NIFMID150.NS,NSE,equity,
NIFTY1,NIFTY1.NS,NSE,equity,
NIFTY100EW,NIFTY100EW.NS,NSE,equity,
NIFTY50ADD,NIFTY50ADD.NS,NSE,equity,
NIFTYADD,NIFTYADD.NS,NSE,equity,
NIFTYBEES,NIFTYBEES.NS,NSE,equity,
NIFTYBETA,NIFTYBETA.NS,NSE,equity,
NIFTYBETF,NIFTYBETF.NS,NSE,equity,
NIFTYCASE,NIFTYCASE.NS,NSE,equity,
NIFTYETF,NIFTYETF.NS,NSE,equity,
NIFTYIETF,NIFTYIETF.NS,NSE,equity,
NIFTYQLITY,NIFTYQLITY.NS,NSE,equity,
NIITLTD,NIITLTD.NS,NSE,equity,NIIT Limited
NIITMTS,NIITMTS.NS,NSE,equity,NIIT Learning Systems Limited
NILAINFRA,NILAINFRA.NS,NSE,equity,Nila Infrastructures Limited
NILASPACES,NILASPACES.NS,NSE,equity,Nila Spaces Limited
NILKAMAL,NILKAMAL.NS,NSE,equity,Nilkamal Limited
NINSYS,NINSYS.NS,NSE,equity,NINtec Systems Limited
NIPPOBATRY,NIPPOBATRY.NS,NSE,equity,Indo-National Limited
NIRAJ,NIRAJ.NS,NSE,equity,Niraj Cement Structurals Limited
NIRAJISPAT,NIRAJISPAT.NS,NSE,equity,Niraj Ispat Industries Limited
NITCO,NITCO.NS,NSE,equity,Nitco Limited
NITINSPIN,NITINSPIN.NS,NSE,equity,Nitin Spinners Limited
NITIRAJ,NITIRAJ.NS,NSE,equity,Nitiraj Engineers Limited
NIVABUPA,NIVABUPA.NS,NSE,equity,Niva Bupa Health Insurance Company Limited
NKIND,NKIND.NS,NSE,equity,NK Industries Limited
NLCINDIA,NLCINDIA.NS,NSE,equity,NLC India Limited
NMDC,NMDC.NS,NSE,equity,NMDC Limited
NOCIL,NOCIL.NS,NSE,equity,NOCIL Limited
NOIDATOLL,NOIDATOLL.NS,NSE,equity,Noida Toll Bridge Company Limited
NORBTEAEXP,NORBTEAEXP.NS,NSE,equity,Norben Tea & Exports Limited
NORTHARC,NORTHARC.NS,NSE,equity,Northern Arc Capital Limited
NOVAAGRI,NOVAAGRI.NS,NSE,equity,Nova Agritech Limited
NPBET,NPBET.NS,NSE,equity,
NPST,NPST.NS,NSE,equity,Network People Services Technologies Limited
NRAIL,NRAIL.NS,NSE,equity,N R Agarwal Industries Limited
NRBBEARING,NRBBEARING.NS,NSE,equity,NRB Bearing Limited
NRL,NRL.NS,NSE,equity,Nupur Recyclers Limited
NSIL,NSIL.NS,NSE,equity,Nalwa Sons Investments Limited
NSLNISP,NSLNISP.NS,NSE,equity,NMDC Steel Limited
NTPC,NTPC.NS,NSE,equity,NTPC Limited
NTPCGREEN,NTPCGREEN.NS,NSE,equity,NTPC Green Energy Limited
NUCLEUS,NUCLEUS.NS,NSE,equity,Nucleus Software Exports Limited
NURECA,NURECA.NS,NSE,equity,Nureca Limited
NUVAMA,NUVAMA.NS,NSE,equity,Nuvama Wealth Management Limited
NUVOCO,NUVOCO.NS,NSE,equity,Nuvoco Vistas Corporation Limited
NV20,NV20.NS,NSE,equity,
NV20BEES,NV20BEES.NS,NSE,equity,
NV20IETF,NV20IETF.NS,NSE,equity,
NYKAA,NYKAA.NS,NSE,equity,FSN E-Commerce Ventures Limited
OAL,OAL.NS,NSE,equity,Oriental Aromatics Limited
OBCL,OBCL.NS,NSE,equity,Orissa Bengal Carrier Limited
OBEROIRLTY,OBEROIRLTY.NS,NSE,equity,Oberoi Realty Limited
OCCL,OCCL.NS,NSE,equity,
OCCLLTD,OCCLLTD.NS,NSE,equity,OCCL Limited
ODIGMA,ODIGMA.NS,NSE,equity,Odigma Consultancy Solutions Limited
OFSS,OFSS.NS,NSE,equity,Oracle Financial Services Software Limited
OIL,OIL.NS,NSE,equity,Oil India Limited
OILCOUNTUB,OILCOUNTUB.NS,NSE,equity,Oil Country Tubular Limited
OILIETF,OILIETF.NS,NSE,equity,
OLAELEC,OLAELEC.NS,NSE,equity,Ola Electric Mobility Limited
OLECTRA,OLECTRA.NS,NSE,equity,Olectra Greentech Limited
OMAXAUTO,OMAXAUTO.NS,NSE,equity,Omax Autos Limited
OMAXE,OMAXE.NS,NSE,equity,Omaxe Limited
OMFREIGHT,OMFREIGHT.NS,NSE,equity,Om Freight Forwarders Limited
OMINFRAL,OMINFRAL.NS,NSE,equity,OM INFRA LIMITED
OMNI,OMNI.NS,NSE,equity,Omnitech Engineering Limited
ONELIFECAP,ONELIFECAP.NS,NSE,equity,Onelife Capital Advisors Limited
ONEPOINT,ONEPOINT.NS,NSE,equity,One Point One Solutions Limited
ONESOURCE,ONESOURCE.NS,NSE,equity,Onesource Specialty Pharma Limited
ONGC,ONGC.NS,NSE,equity,Oil & Natural Gas Corporation Limited
ONMOBILE,ONMOBILE.NS,NSE,equity,OnMobile Global Limited
ONWARDTEC,ONWARDTEC.NS,NSE,equity,Onward Technologies Limited
OPTIEMUS,OPTIEMUS.NS,NSE,equity,Optiemus Infracom Limited
ORBTEXP,ORBTEXP.NS,NSE,equity,Orbit Exports Limited
ORCHASP,ORCHASP.NS,NSE,equity,Orchasp Limited
ORCHPHARMA,ORCHPHARMA.NS,NSE,equity,Orchid Pharma Limited
ORICONENT,ORICONENT.NS,NSE,equity,Oricon Enterprises Limited
ORIENTALTL,ORIENTALTL.NS,NSE,equity,Oriental Trimex Limited
ORIENTBELL,ORIENTBELL.NS,NSE,equity,Orient Bell Limited
ORIENTCEM,ORIENTCEM.NS,NSE,equity,Orient Cement Limited
ORIENTCER,ORIENTCER.NS,NSE,equity,ORIENT CERATECH LIMITED
ORIENTELEC,ORIENTELEC.NS,NSE,equity,Orient Electric Limited
ORIENTHOT,ORIENTHOT.NS,NSE,equity,Oriental Hotels Limited
ORIENTLTD,ORIENTLTD.NS,NSE,equity,Orient Press Limited
ORIENTPPR,ORIENTPPR.NS,NSE,equity,Orient Paper & Industries Limited
ORIENTTECH,ORIENTTECH.NS,NSE,equity,Orient Technologies Limited
ORISSAMINE,ORISSAMINE.NS,NSE,equity,The Orissa Minerals Development Company Limited
ORKLAINDIA,ORKLAINDIA.NS,NSE,equity,Orkla India Limited
ORTINGLOBE,ORTINGLOBE.NS,NSE,equity,ORTIN GLOBAL LIMITED
ORTINLAB,ORTINLAB.NS,NSE,equity,
OSIAHYPER,OSIAHYPER.NS,NSE,equity,Osia Hyper Retail Limited
OSWALAGRO,OSWALAGRO.NS,NSE,equity,Oswal Agro Mills Limited
OSWALGREEN,OSWALGREEN.NS,NSE,equity,Oswal Greentech Limited
OSWALPUMPS,OSWALPUMPS.NS,NSE,equity,Oswal Pumps Limited
OSWALSEEDS,OSWALSEEDS.NS,NSE,equity,ShreeOswal Seeds And Chemicals Limited
PACEDIGITK,PACEDIGITK.NS,NSE,equity,Pace Digitek Limited
PAGEIND,PAGEIND.NS,NSE,equity,Page Industries Limited
PAISALO,PAISALO.NS,NSE,equity,Paisalo Digital Limited
PAKKA,PAKKA.NS,NSE,equity,PAKKA LIMITED
PALASHSECU,PALASHSECU.NS,NSE,equity,Palash Securities Limited
PALREDTEC,PALREDTEC.NS,NSE,equity,Palred Technologies Limited
PANACEABIO,PANACEABIO.NS,NSE,equity,Panacea Biotec Limited
PANACHE,PANACHE.NS,NSE,equity,Panache Digilife Limited
PANAMAPET,PANAMAPET.NS,NSE,equity,Panama Petrochem Limited
PANSARI,PANSARI.NS,NSE,equity,Pansari Developers Limited
PAR,PAR.NS,NSE,equity,Par Drugs And Chemicals Limited
PARACABLES,PARACABLES.NS,NSE,equity,Paramount Communications Limited
PARADEEP,PARADEEP.NS,NSE,equity,Paradeep Phosphates Limited
PARAGMILK,PARAGMILK.NS,NSE,equity,Parag Milk Foods Limited
PARAS,PARAS.NS,NSE,equity,Paras Defence and Space Technologies Limited
PARASPETRO,PARASPETRO.NS,NSE,equity,Paras Petrofils Limited
PARKHOSPS,PARKHOSPS.NS,NSE,equity,Park Medi World Limited
PARKHOTELS,PARKHOTELS.NS,NSE,equity,Apeejay Surrendra Park Hotels Limited
PARSVNATH,PARSVNATH.NS,NSE,equity,Parsvnath Developers Limited
PASHUPATI,PASHUPATI.NS,NSE,equity,Pashupati Cotspin Limited
PASUPTAC,PASUPTAC.NS,NSE,equity,Pasupati Acrylon Limited
PATANJALI,PATANJALI.NS,NSE,equity,Patanjali Foods Limited
PATELENG,PATELENG.NS,NSE,equity,Patel Engineering Limited
PATELRMART,PATELRMART.NS,NSE,equity,Patel Retail Limited
PATINTLOG,PATINTLOG.NS,NSE,equity,Patel Integrated Logistics Limited
PAUSHAKLTD,PAUSHAKLTD.NS,NSE,equity,Paushak Limited
PAVNAIND,PAVNAIND.NS,NSE,equity,Pavna Industries Limited
PAYTM,PAYTM.NS,NSE,equity,One 97 Communications Limited
PCBL,PCBL.NS,NSE,equity,PCBL Chemical Limited
PCJEWELLER,PCJEWELLER.NS,NSE,equity,PC Jeweller Limited
PDMJEPAPER,PDMJEPAPER.NS,NSE,equity,Pudumjee Paper Products Limited
PDSL,PDSL.NS,NSE,equity,PDS Limited
PEARLPOLY,PEARLPOLY.NS,NSE,equity,Pearl Polymers Limited
PEL,PEL.NS,NSE,equity,
PENIND,PENIND.NS,NSE,equity,Pennar Industries Limited
PENINLAND,PENINLAND.NS,NSE,equity,Peninsula Land Limited
PERSISTENT,PERSISTENT.NS,NSE,equity,Persistent Systems Limited
PETRONET,PETRONET.NS,NSE,equity,Petronet LNG Limited
PFC,PFC.NS,NSE,equity,Power Finance Corporation Limited
PFIZER,PFIZER.NS,NSE,equity,Pfizer Limited
PFOCUS,PFOCUS.NS,NSE,equity,Prime Focus Limited
PFS,PFS.NS,NSE,equity,PTC India Financial Services Limited
PGEL,PGEL.NS,NSE,equity,PG Electroplast Limited
PGHH,PGHH.NS,NSE,equity,Procter & Gamble Hygiene and Health Care Limited
PGHL,PGHL.NS,NSE,equity,Procter & Gamble Health Limited
PGIL,PGIL.NS,NSE,equity,Pearl Global Industries Limited
PHARMABEES,PHARMABEES.NS,NSE,equity,
PHOENIXLTD,PHOENIXLTD.NS,NSE,equity,The Phoenix Mills Limited
PICCADIL,PICCADIL.NS,NSE,equity,Piccadily Agro Industries Limited
PIDILITIND,PIDILITIND.NS,NSE,equity,Pidilite Industries Limited
PIGL,PIGL.NS,NSE,equity,Power & Instrumentation (Gujarat) Limited
PIIND,PIIND.NS,NSE,equity,PI Industries Limited
PILANIINVS,PILANIINVS.NS,NSE,equity,Pilani Investment and Industries Corporation Limited
PILITA,PILITA.NS,NSE,equity,PIL ITALICA LIFESTYLE LIMITED
PINELABS,PINELABS.NS,NSE,equity,Pine Labs Limited
PIONEEREMB,PIONEEREMB.NS,NSE,equity,Pioneer Embroideries Limited
PIRAMALFIN,PIRAMALFIN.NS,NSE,equity,Piramal Finance Limited
PITTIENG,PITTIENG.NS,NSE,equity,Pitti Engineering Limited
PIXTRANS,PIXTRANS.NS,NSE,equity,Pix Transmissions Limited
PKTEA,PKTEA.NS,NSE,equity,The Peria Karamalai Tea & Produce Company Limited
PLASTIBLEN,PLASTIBLEN.NS,NSE,equity,Plastiblends India Limited
PLATIND,PLATIND.NS,NSE,equity,Platinum Industries Limited
PLAZACABLE,PLAZACABLE.NS,NSE,equity,Plaza Wires Limited
PNB,PNB.NS,NSE,equity,Punjab National Bank
PNBGILTS,PNBGILTS.NS,NSE,equity,PNB Gilts Limited
PNBHOUSING,PNBHOUSING.NS,NSE,equity,PNB Housing Finance Limited
PNC,PNC.NS,NSE,equity,Pritish Nandy Communications Limited
PNCINFRA,PNCINFRA.NS,NSE,equity,PNC Infratech Limited
PNGJL,PNGJL.NS,NSE,equity,P N Gadgil Jewellers Limited
PNGSREVA,PNGSREVA.NS,NSE,equity,PNGS Reva Diamond Jewellery Limited
POCL,POCL.NS,NSE,equity,Pondy Oxides & Chemicals Limited
PODDARMENT,PODDARMENT.NS,NSE,equity,Poddar Pigments Limited
POKARNA,POKARNA.NS,NSE,equity,Pokarna Limited
POLICYBZR,POLICYBZR.NS,NSE,equity,PB Fintech Limited
POLYCAB,POLYCAB.NS,NSE,equity,Polycab India Limited
POLYMED,POLYMED.NS,NSE,equity,Poly Medicure Limited
POLYPLEX,POLYPLEX.NS,NSE,equity,Polyplex Corporation Limited
PONNIERODE,PONNIERODE.NS,NSE,equity,Ponni Sugars (Erode) Limited
POONAWALLA,POONAWALLA.NS,NSE,equity,Poonawalla Fincorp Limited
POWERGRID,POWERGRID.NS,NSE,equity,Power Grid Corporation of India Limited
POWERINDIA,POWERINDIA.NS,NSE,equity,Hitachi Energy India Limited
POWERMECH,POWERMECH.NS,NSE,equity,Power Mech Projects Limited
PPAP,PPAP.NS,NSE,equity,PPAP Automotive Limited
PPL,PPL.NS,NSE,equity,Prakash Pipes Limited
PPLPHARMA,PPLPHARMA.NS,NSE,equity,Piramal Pharma Limited
PRABHA,PRABHA.NS,NSE,equity,Prabha Energy Limited
PRAENG,PRAENG.NS,NSE,equity,Prajay Engineers Syndicate Limited
PRAJIND,PRAJIND.NS,NSE,equity,Praj Industries Limited
PRAKASH,PRAKASH.NS,NSE,equity,Prakash Industries Limited
PRAKASHSTL,PRAKASHSTL.NS,NSE,equity,Prakash Steelage Limited
PRAXIS,PRAXIS.NS,NSE,equity,Praxis Home Retail Limited
PRECAM,PRECAM.NS,NSE,equity,Precision Camshafts Limited
PRECOT,PRECOT.NS,NSE,equity,Precot Limited
PRECWIRE,PRECWIRE.NS,NSE,equity,Precision Wires India Limited
PREMEXPLN,PREMEXPLN.NS,NSE,equity,Premier Explosives Limited
PREMIERENE,PREMIERENE.NS,NSE,equity,Premier Energies Limited
PREMIERPOL,PREMIERPOL.NS,NSE,equity,Premier Polyfilm Limited
PRESTIGE,PRESTIGE.NS,NSE,equity,Prestige Estates Projects Limited
PRICOLLTD,PRICOLLTD.NS,NSE,equity,Pricol Limited
PRIMESECU,PRIMESECU.NS,NSE,equity,Prime Securities Limited
PRIMO,PRIMO.NS,NSE,equity,Primo Chemicals Limited
PRINCEPIPE,PRINCEPIPE.NS,NSE,equity,Prince Pipes And Fittings Limited
PRITI,PRITI.NS,NSE,equity,Priti International Limited
PRITIKAUTO,PRITIKAUTO.NS,NSE,equity,Pritika Auto Industries Limited
PRIVISCL,PRIVISCL.NS,NSE,equity,Privi Speciality Chemicals Limited
PROSTARM,PROSTARM.NS,NSE,equity,Prostarm Info Systems Limited
PROTEAN,PROTEAN.NS,NSE,equity,Protean eGov Technologies Limited
PROZONER,PROZONER.NS,NSE,equity,Prozone Realty Limited
PRSMJOHNSN,PRSMJOHNSN.NS,NSE,equity,Prism Johnson Limited
PRUDENT,PRUDENT.NS,NSE,equity,Prudent Corporate Advisory Services Limited
PRUDMOULI,PRUDMOULI.NS,NSE,equity,Prudential Sugar Corporation Limited
PSB,PSB.NS,NSE,equity,Punjab & Sind Bank
PSPPROJECT,PSPPROJECT.NS,NSE,equity,PSP Projects Limited
PSUBANK,PSUBANK.NS,NSE,equity,
PSUBANKADD,PSUBANKADD.NS,NSE,equity,
PSUBNKBEES,PSUBNKBEES.NS,NSE,equity,
PSUBNKIETF,PSUBNKIETF.NS,NSE,equity,
PTC,PTC.NS,NSE,equity,PTC India Limited
PTCIL,PTCIL.NS,NSE,equity,PTC Industries Limited
PTL,PTL.NS,NSE,equity,PTL Enterprises Limited
PUNJABCHEM,PUNJABCHEM.NS,NSE,equity,Punjab Chemicals & Crop Protection Limited
PURVA,PURVA.NS,NSE,equity,Puravankara Limited
PVP,PVP.NS,NSE,equity,PVP Ventures Limited
PVRINOX,PVRINOX.NS,NSE,equity,PVR INOX Limited
PVSL,PVSL.NS,NSE,equity,Popular Vehicles and Services Limited
PVTBANIETF,PVTBANIETF.NS,NSE,equity,
PVTBANKADD,PVTBANKADD.NS,NSE,equity,
PWL,PWL.NS,NSE,equity,Physicswallah Limited
PYRAMID,PYRAMID.NS,NSE,equity,Pyramid Technoplast Limited
QGOLDHALF,QGOLDHALF.NS,NSE,equity,
QNIFTY,QNIFTY.NS,NSE,equity,
QPOWER,QPOWER.NS,NSE,equity,Quality Power Electrical Equipments Limited
QUADFUTURE,QUADFUTURE.NS,NSE,equity,Quadrant Future Tek Limited
QUAL30IETF,QUAL30IETF.NS,NSE,equity,
QUALITY,QUALITY.NS,NSE,equity,
QUALITY30,QUALITY30.NS,NSE,equity,
QUESS,QUESS.NS,NSE,equity,Quess Corp Limited
QUICKHEAL,QUICKHEAL.NS,NSE,equity,Quick Heal Technologies Limited
RACE,RACE.NS,NSE,equity,Race Eco Chain Limited
RACLGEAR,RACLGEAR.NS,NSE,equity,RACL Geartech Limited
RADAAN,RADAAN.NS,NSE,equity,Radaan Mediaworks India Limited
RADHIKAJWE,RADHIKAJWE.NS,NSE,equity,Radhika Jeweltech Limited
RADIANTCMS,RADIANTCMS.NS,NSE,equity,Radiant Cash Management Services Limited
RADICO,RADICO.NS,NSE,equity,Radico Khaitan Limited
RADIOCITY,RADIOCITY.NS,NSE,equity,Music Broadcast Limited
RAILTEL,RAILTEL.NS,NSE,equity,Railtel Corporation Of India Limited
RAIN,RAIN.NS,NSE,equity,Rain Industries Limited
RAINBOW,RAINBOW.NS,NSE,equity,Rainbow Childrens Medicare Limited
RAJESHEXPO,RAJESHEXPO.NS,NSE,equity,Rajesh Exports Limited
RAJMET,RAJMET.NS,NSE,equity,Rajnandini Metal Limited
RAJOOENG,RAJOOENG.NS,NSE,equity,Rajoo Engineers Limited
RAJRATAN,RAJRATAN.NS,NSE,equity,Rajratan Global Wire Limited
RAJSREESUG,RAJSREESUG.NS,NSE,equity,Rajshree Sugars & Chemicals Limited
RAJTV,RAJTV.NS,NSE,equity,Raj Television Network Limited
RALLIS,RALLIS.NS,NSE,equity,Rallis India Limited
RAMANEWS,RAMANEWS.NS,NSE,equity,Shree Rama Newsprint Limited
RAMAPHO,RAMAPHO.NS,NSE,equity,Rama Phosphates Limited
RAMASTEEL,RAMASTEEL.NS,NSE,equity,Rama Steel Tubes Limited
RAMCOCEM,RAMCOCEM.NS,NSE,equity,The Ramco Cements Limited
RAMCOIND,RAMCOIND.NS,NSE,equity,Ramco Industries Limited
RAMCOSYS,RAMCOSYS.NS,NSE,equity,Ramco Systems Limited
RAMKY,RAMKY.NS,NSE,equity,Ramky Infrastructure Limited
RAMRAT,RAMRAT.NS,NSE,equity,Ram Ratna Wires Limited
RANASUG,RANASUG.NS,NSE,equity,Rana Sugars Limited
RANEENGINE,RANEENGINE.NS,NSE,equity,
RANEHOLDIN,RANEHOLDIN.NS,NSE,equity,Rane Holdings Limited
RATEGAIN,RATEGAIN.NS,NSE,equity,Rategain Travel Technologies Limited
RATNAMANI,RATNAMANI.NS,NSE,equity,Ratnamani Metals & Tubes Limited
RATNAVEER,RATNAVEER.NS,NSE,equity,Ratnaveer Precision Engineering Limited
RAYMOND,RAYMOND.NS,NSE,equity,Raymond Limited
RAYMONDLSL,RAYMONDLSL.NS,NSE,equity,Raymond Lifestyle Limited
RAYMONDREL,RAYMONDREL.NS,NSE,equity,Raymond Realty Limited
RBA,RBA.NS,NSE,equity,Restaurant Brands Asia Limited
RBL,RBL.NS,NSE,equity,
RBLBANK,RBLBANK.NS,NSE,equity,RBL Bank Limited
RBZJEWEL,RBZJEWEL.NS,NSE,equity,RBZ Jewellers Limited
RCF,RCF.NS,NSE,equity,Rashtriya Chemicals and Fertilizers Limited
RECLTD,RECLTD.NS,NSE,equity,REC Limited
REDINGTON,REDINGTON.NS,NSE,equity,Redington Limited
REDTAPE,REDTAPE.NS,NSE,equity,Redtape Limited
REFEX,REFEX.NS,NSE,equity,Refex Industries Limited
REGAAL,REGAAL.NS,NSE,equity,Regaal Resources Limited
